text,label,,,
@SilkCharm you're welcome! Flash floods can just literally sweep away cars. I'll send you a yacht (Miami)- have to find one first :-),1,,,
"Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges http://wp.me/p3YhXS-k93 ",1,,,
Flash flood season coming. Best to buy car with amphibious capabilities. http://fb.me/1KSuw5TVo ,1,,,
Lol at people who have their cars all low trying to go through little floods.,0,,,
"I was scared my car was gonna stuck in the flood on Truxtun , scary shit",1,,,
Coach flood what does Nova have to do to get pulled from the game? Run someone over in a car?,1,,,
Right now #Miami  is flood city....hide you're small car because they are floating,1,,,
A part of me died when I saw the flood try to swallow my car. Thank God for intuition & the lovely neighbour that helped me saved my baby.,1,,,
Damn this nigga car is stuck in a flood lmao comedy,1,,,
I just love when the whole parking lot at work floods and I forget my umbrella in the car ,1,,,
Err:509,1,,,
i'm afraid to drive in flood cause i know i'm going to end up with a little car. It makes me worried just thinking about it,1,,,
Guys its raining so hard im stuck in a flood in da car,1,,,
"I liked a @YouTube video http://youtu.be/AK7kmMyEM58?a  Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges",1,,,
"Flip, tonight was hectic! Road flooded, Dad's car stuck, all carpets soaked, Electrics fried. Car starts to flood. So glad nobody got hurt!",1,,,
Just had to drive my car through a flood that was nearly over the bonnet !! #swimming,1,,,
Ugh why is it freakin rainin my car is gonna flood ughhhhhhh really it had to be today!!!!!,1,,,
"@Nostalgicmc During the 2008 floods, did the dude who lives above the 12th st. Car wash just stay there or what? Lol",1,,,
"AP News Minute: Deadly flood in Bolivia; Five shot in Houston, 3 dead; US Congresswoman mugged; Hydrogen car.Videos-> http://bit.ly/d0PdBn ",1,,,
"*strong winds, floods,car accidents*                                        Bitches be like: Cuddle Weather ",1,,,
Raw sewage floods Harpenden church car park http://dlvr.it/4MQ75G  #Harpenden #LLN,1,,,
"Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges: http://youtu.be/Bq8C8Oo3Nfs?a  via @YouTube",1,,,
#cars Deadly storm flood in Italy's Sardinia sweeps away cars http://ow.ly/2BDvVn ,1,,,
I can't wait for @Uber's black cars to flood the streets of Pittsburgh #gamechanger.,0,,,
"Please pray for one if our flood students from Lambert, Jessica. She was in a horrible car accident tonight!",0,,,
Some council members say not including First Street in the zone will flood it with cars and make it unsafe.,1,,,
The one fucking day I decide to wear moccasins the second flood occurs and I have to rescue a stranded classmate with a broken down car.,1,,,
"Happy List Day 799...Hubs and I have jobs, cars, and a roof over our heads.  Many people in Austin lost everything in the Halloween flood.",0,,,
Poor bunz his car is in the flood! Haha.,1,,,
Come shop with your boy & don't shop with Charlie Walkers..he sell lemons an flood damage cars....my price is right so Fck with me,0,,,
Err:509,1,,,
"@IngaSaffron So part of the garage is street level but technically in the flood plain, where Dranoff can't put retail but can put cars?",1,,,
Err:509,1,,,
"Highway four is full of floods, be careful when driving. My car kept slipping in puddles",1,,,
"Okay - the flood happened, caught her off guard - and her car sank. Yet she was rescued. I won't give away the... http://fb.me/NKBJhZuN ",1,,,
"Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges: http://youtu.be/AK7kmMyEM58  via @youtube",1,,,
First time im witnessing floods in my hood. Wow. Could literally see the water level up to my cars window. Was so freaked out.,1,,,
Don’t drive or walk through flood water. 6inch of fast water can knock over an adult & 2ft of water can move a car http://ow.ly/qWfme ,1,,,
Genuinely think me car is about to flood sitting in this traffic!,0,,,
Had a dream about a horrible flood. me and lil techie were trapped in a car. #wtf,0,,,
That massive black cloud looks awfully like the one that nearly made me abandon my car last year in the floods....,1,,,
"#VIDEO -- Deadly storm flood in #Italy's Sardinia sweeps away cars, bridges http://youtu.be/AK7kmMyEM58  http://wp.me/p1KK0p-87q ",1,,,
"I added a video to a @YouTube playlist http://youtu.be/AK7kmMyEM58?a  Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges",1,,,
While I'm getting ready to leave work. Its raining and that means my car is going to flood again. @CameronMathison surprise me maybe? Lol,0,,,
"Video: Deadly storm flood in Italy’s Sardinia sweeps away cars, bridges http://goo.gl/fb/Nn7Qg ",1,,,
"RT @RT_com: Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges http://youtu.be/AK7kmMyEM58 ",1,,,
"Video: Deadly storm flood in Italys Sardinia sweeps away cars, bridges http://www.dailytube4u.com/viewvideo/52849/entertainment/video-deadly-storm-flood-in-italy-s-sardinia-sweeps-away-cars-bridges …",1,,,
"Video: Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges http://bit.ly/1bPRIAV  #crisismanagement",1,,,
I hope everyone is ready for the Noah like floods now that I've washed two cars in two days :-) #fb,0,,,
"Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges http://dlvr.it/4M2tk0 ",1,,,
":o RT @RT_com: Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges http://youtu.be/AK7kmMyEM58 ",1,,,
"Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges http://dlvr.it/4M0mwC ",1,,,
"Video: RussiaToday - Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges: The death toll i... http://bit.ly/1fg06gu ",1,,,
"Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges http://dld.bz/cU4jN ",1,,,
"Stay safe.... RT @RT_com: Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges http://youtu.be/AK7kmMyEM58 ",0,,,
"Video: Deadly storm flood in #Italy's #Sardinia sweeps away cars, bridges http://news.joyr.net/R/fbvho7ih ",1,,,
"Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges: http://youtu.be/AK7kmMyEM58  vía @youtube",1,,,
"#POLESHIFT: Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges http://youtu.be/AK7kmMyEM58 ",1,,,
"Video: Deadly storm flood in Italy's Sardinia sweeps away cars, bridges http://bit.ly/1ehoMSC ",1,,,
"Terrible flood outside my apartment. Worse, it managed to flood my car interior as well.",1,,,
"""Car makers should open ""everything"" up so developers can flood with new ideas"". #LAAutoShow",1,,,
"My phne off, my car keys lost, I got fired today nd my bnk accnt is ovrdrwn lii a New Orleans flood. #PocketsSore #GiveMeStrength",1,,,
"WARNING         Actual footage of a ghost, watch with caution    ™Jake Flood wtf https://vine.co/v/hDYheinMDx0 ",1,,,
"Well safe to say this semester should just be a write off, 2 car accidents, a flood and a ton of fuckery",1,,,
"Sardinia floods claim 16 lives: Streets and fields were flooded, homes and cars were submerged, and at least 16... http://bit.ly/17JKUWj ",1,,,
"#Used #car prices lowest in four years--With new car sales booming, used cars flood the market – and prices could go even lower.",1,,,
Crazy Arab Drove his Car into Flood Water - Saudi Rains: http://youtu.be/wD8Hp0y2hA0?a  via @YouTube,1,,,
Flood in St. Petersburg - new attraction for tourists. Already second danger during 1 month. Driving car in Neva... http://fb.me/6yJxCBVBe ,1,,,
"Torrential storm floods Sardinia, killing at least 17, and carrying away cars and bridges on the Med island. http://usat.ly/I0MozY ",1,,,
"'Apocalyptic' storm floods Sardinia, 16 dead downed bridges and swept cars away.",1,,,
"Lol ""@funkkyrules: When BankPHB said 'one day, cars would run on water' I didn't know they were referring to floods.""",1,,,
"Apocalyptic storm floods Sardinia. 9 dead, hundreds evacuated when storms tore through the Italian island of Sardinia, sweeping cars away",1,,,
In the car listening to Flood Nation. Awesome record. Hope you're doing well @JeromeFlood2,1,,,
"Fires, floods, earthquake, car crash the Fireman is always there 'Heroes' love from Heidi #heroes #ModelMondaypic.twitter.com/ha5kj1BowY",1,,,
"Odd fact: Lassie saved Timmy from burning car, befriended autistic child, rescued puppy from flood, then was killed chasing a garbage truck.",1,,,
"so boss gave me her car keys to move it out of the flood zone today. Still can drive a right hand car. feels weird tho, swear",1,,,
A great big thank you @AmericanAir for damaging my child's car seat and refusing to take responsibility for it. Extremely poor service.,0,,,
Anyone wanna get me so I can go to the flood tonight :) ... not having a car sucks!,0,,,
Hey #RainGuy Stop making our cars dirty and give us a flood!!! #Pula,0,,,
Jammin so hard in my car to make up for all the country music that will flood my system tonight.,1,,,
"@NowWithAlex Trillions Koch's spent against #ACA is b/c Koch Ins Agency/Londen Ins. Home, car, recreation, flood includes medical @msnbc",1,,,
"Cigarette smoke kills more than car accidents, sky diving, floods, fire, even murder.....marijuana deaths.....0",1,,,
Park It In The Market is on tonight here at #GreenwichMarket. Come down to see the cars! We also here The Flood... http://fb.me/YVJpsK2d ,1,,,
"Worried about distance? Don't. I have helped folks all over Texas get insurance for Life, Health, Homes, Cars, RVs, Wind, Flood and more.",0,,,
This 50 inch double row LED light bars with flood only requires low-voltage power supply.  LED lights for cars... http://fb.me/6vLxQdxSx ,1,,,
"The goal is to flood the country with millions of new cars and motorbikes, to make the nation fully dependent on private transportation.",1,,,
"@Ashley_rants you're funny! ""... Again"" ; ) hope the car is ok. Flood/sewer water sucks",0,,,
"if we did go to salcedo, our car would have been one of the hundreds left stranded along marcos highway due to the flood..Praising God!",1,,,
On my way home tonight it was a flash flood…pulled into the yard and nothing. Got out of my car to one drop…right on my nose. #Typical #fb,1,,,
"Tobacco kills more than fires, floods, car crashes, sky diving and murder does combined",1,,,
Please help with http://www.sustainableriver.ca  @carrietait: High River car now about 100 days post-flood. pic.twitter.com/L7iTbhTiEM @TownOfHighRiver,0,,,
Err:509,1,,,
I wonder how many of today's youth don't realize what it means to flood the engine of a car.,1,,,
the flood was an unusual scene..it submerged all the cars in a shop a few buildings away fron where we were. it wasn't going down quickly.,1,,,
"Big tobacco companies kill more than fires, floods, skydiving, car crashes and murders COMBINED. #voteMORETHAN #Truth",1,,,
High River car. Now. About 100 days post-flood. pic.twitter.com/1c1fmk6O33,0,,,
#Flood Info:  Did you know most cars can be swept away by less than two feet of moving water?  Be safe!  http://triawheels.com ,1,,,
Err:509,1,,,
So the water is higher than my tires. I seriously need a boat to get to class....if I start my car my engine will flood-__-,1,,,
'Member that time a guy in a kilt pushed a stalled car out of flood waters near I-35? @wacotrib found him: http://www.wacotrib.com/news/higher_education/who-was-that-kilted-man-a-baylor-redneck-prof/article_c1f36ad9-6d5f-5c77-88c3-6517bf7d7d1d.html …,1,,,
PSA: Dont be the asshole in the SUV that flies through mildly flooded streets. Your stupid wake can and will flood out smaller cars. Idiots.,1,,,
"Waiting in the car for the rain to die down<<< when you're finally ready to get out it's a flash hail storm, tornado, and flood. <<",1,,,
People are going to think I'm a mom between the car seat in my back seat and the flood of baby toys at my apartment lol #ProudAunt ,1,,,
Err:509,1,,,
Err:509,1,,,
"Well, it's official. My car is totaled from the flood. Time to find a new one and I want my truck. Lol",0,,,
"Villages attacked, heavy rains and floods and murderous rebels: could things get any worse for the #CAR? http://buff.ly/15pwcxi ",1,,,
Err:509,1,,,
WetVac and shampooed the flood out of my car. Stupid window. Stupid rain. #VWFail (@ Town Center Spot Free Car Wash) http://4sq.com/19BXlyb ,1,,,
#Hyundai's latest #support program provides Colorado flood victims $750 towards a new car! http://bit.ly/16xeXJM pic.twitter.com/iRiW4ePXUZ,1,,,
My poor car doesn't do well with floods,1,,,
#Hyundai helps Colorado flood victims by offering a credit towards the purchase of a new car. http://bit.ly/19u4kdH ,1,,,
"If my car floods cause of all this rain, ill be one pissed bitch.",1,,,
"@addddrrrriiaan you have a car!?  what second flood? You complicate this too much, I can die lmao",0,,,
Large Sinkhole Swallows Cars After Floods in Houston http://wp.me/p3WiQu-2g0 ,1,,,
Sorry but I'm not gonna flood my car to get to school on time.,1,,,
Car Crash 2 Motorbike Driver Ignores Flood   interesting traffic accidents http://autoiq.co/car-crash-2-motorbike-driver-ignores-flood-interesting-traffic-accidents/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …,1,,,
"Helpful Tips for a Flooded Car: 
If your car was
submerged in water due to floods, the dirt, water and mud tha... http://bit.ly/18Uo5ZP ",0,,,
I'm still anxiously awaiting the Chevy x Young Dro car paint collaboration. Appa Fruit Red Impalas will flood the streets of ATL.,1,,,
@gatorhater31601 had a fast car this weekend. Thanks bud. I don't know if I'm ready for the flood of shit talking this week though.,0,,,
